tn_id,sku,nombre,marca,precio_actual,stock_actual,precio_nuevo,stock_nuevo,notas
351970987,BO-TR1,Osight B-TACTICAL TR-1 - ELEVADOR PICATINNY HUELLA RMR,Osight,68607.00,5,,,
351970989,TN CT00350,Osight CT RAD Co-Witness Riser - Elevador para miras CT RAD - RAD PRO - CTS-1250,Osight,83308.50,5,,,
351970991,TN CT2440,Osight LG-442 LASER GRIP - Grip con mira laser para Bersa Thunder 22/380,Osight,825734.25,5,,,
351970993,TN OLIGHT 256,Osight OSIGHT C GN MIRA DE PUNTO MULTIRETICULO VERDE BATERIA REMOVIBLE CR1633 - MIRA REFLEX ABIERTA HUELLA RMR MULTIR...,Osight,499851.00,5,,,
351970994,TN OLIGHT 226,Osight OSIGHT C MIRA DE PUNTO MULTIRETICULO ROJO BATERIA REMOVIBLE CR1632 - MIRA REFLEX ABIERTA HUELLA RMR MULTIRETIC...,Osight,477798.75,5,,,
351970995,TN OLIGHT 224,Osight OSIGHT K MIRA DE PUNTO PUNTO ROJO 6 MOA BATERIA REMOVIBLE CR1620 - MIRA REFLEX ABIERTA HUELLA RMSc PUNTO ROJO ...,Osight,416542.50,5,,,
351970998,TN OLIGHT 181,Osight OSIGHT S MIRA DE PUNTO MULTI RETICULO ROJO RECARGABLE - MIRA REFLEX ENCAPSULADA HUELLA RMSc MULTIRETICULO DE 2...,Osight,612562.50,5,,,
351970999,TN OLIGHT 230,Osight OSIGHT SE GN MIRA DE PUNTO PUNTO VERDE 6 MOA BATERIA REMOVIBLE CR1620 - MIRA REFLEX ENCAPSULADA HUELLA RMSc PU...,Osight,551306.25,5,,,
351971001,TN OLIGHT 203,Osight OSIGHT SE MIRA DE PUNTO MULTI RETICULO ROJO BATERIA REMOVIBLE CR1620 - MIRA REFLEX ENCAPSULADA HUELLA RMSc MUL...,Osight,551306.25,5,,,
351971004,TN OLIGHT 231,Osight OSIGHT X GN MIRA DE PUNTO MULTI RETICULO VERDE RECARGABLE - MIRA REFLEX ABIERTA HUELLA RMR MULTIRETICULO DE 3 ...,Osight,612562.50,5,,,
351971007,TN OLIGHT 182,Osight OSIGHT X MIRA DE PUNTO MULTI RETICULO ROJO RECARGABLE - MIRA REFLEX ABIERTA HUELLA RMR MULTIRETICULO DE 3 & 32...,Osight,605211.75,5,,,
351971012,TN OLIGHT 246,Osight OSIGHT XR MIRA DE PUNTO MULTI RETICULO ROJO RECARGABLE - MIRA REFLEX ENCAPSULADA HUELLA RMR MULTIRETICULO DE 2...,Osight,735075.00,5,,,
351971015,TN OLIGHT 163,Osight RMA-OSP 091 MONTAJE PICATINNY PARA OSIGHT - HUELLA RMR MONTAJE ADATADOR PICATINNY PARA MIRA OSIGHT,Osight,49005.00,5,,,
351971017,TN OLIGHT 180,Osight RMA-OSP 157 ELEVADOR MONTAJE PICATINNY PARA OSIGHT - HUELLA RMR ELEVADOR MONTAJE PICATINNY PARA MIRA OSIGHT,Osight,85758.75,5,,,
351971019,BO-SS01,Osight SS01 - JAULA ANTI GOLPES DE ACERO PARA MIRA B-TACTICAL HUELLA RMR,Osight,30492.00,5,,,
351971020,TN OMBLI380ACP,Snap Caps SNAP CAP .380ACP BLISTER X 5,Snap Caps,44472.04,5,,,
351971021,TN OMCLEAN380,Snap Caps SNAP CAP .380ACP(3) + KIT DE LIMPIEZA BLISTER,Snap Caps,52557.86,5,,,
351971025,TN OMBLI40SW,Snap Caps SNAP CAP .40SW BLISTER X 5,Snap Caps,44472.04,5,,,
351971027,TN OMCLEAN40SW,Snap Caps SNAP CAP .40SW(3) + KIT DE LIMPIEZA BLISTER,Snap Caps,52557.86,5,,,
351971029,TN OMBLI45ACP,Snap Caps SNAP CAP .45ACP BLISTER X 5,Snap Caps,44472.04,5,,,
351971030,TN OMCLEAN45ACP,Snap Caps SNAP CAP .45ACP(3) + KIT DE LIMPIEZA BLISTER,Snap Caps,52557.86,5,,,
351971032,TN OMBLI12GA,Snap Caps SNAP CAP 12 BLISTER X 2,Snap Caps,26952.75,5,,,
351971034,TN OMBLI12EVO,Snap Caps SNAP CAP 12 EVO CULOTE EN BRONCE BLISTER X 2,Snap Caps,44472.04,5,,,
351971036,TN OMBLI16,Snap Caps SNAP CAP 16 BLISTER X 2,Snap Caps,26952.75,5,,,
351971039,TN OMBLI20GA,Snap Caps SNAP CAP 20 BLISTER X 2,Snap Caps,26952.75,5,,,
351971041,TN OMBLI20GA EVO,Snap Caps SNAP CAP 20 EVO CULOTE EN BRONCE BLISTER X 2,Snap Caps,44472.04,5,,,
351971043,TN OMBLI223,Snap Caps SNAP CAP 223REM BLISTER X 2,Snap Caps,41654.25,5,,,
351971045,TN OMCLEAN22LR,Snap Caps SNAP CAP 22LR (5) + KIT DE LIMPIEZA BLISTER,Snap Caps,40429.12,5,,,
351971047,TN OMBLI22LR,Snap Caps SNAP CAP 22LR BLISTER X 15,Snap Caps,35038.58,5,,,
351971050,TN OMBLI308,Snap Caps SNAP CAP 308WIN BLISTER X 2,Snap Caps,41654.25,5,,,
351971052,TN OMBLI38-357,Snap Caps SNAP CAP 38SP / 357 BLISTER X 6,Snap Caps,48596.62,5,,,
351971055,TN OMBLI38-357E,Snap Caps SNAP CAP 38SP / 357 EVO BLISTER X 6,Snap Caps,52762.05,5,,,
351971057,TN OMBLI44M,Snap Caps SNAP CAP 44MAG. BLISTER X 6,Snap Caps,49985.10,5,,,
351971059,TN OMBLI9PB,Snap Caps SNAP CAP 9mm BLISTER X 5,Snap Caps,44472.04,5,,,
351971063,TN OMCLEAN9PB,Snap Caps SNAP CAP 9mm(3) + KIT DE LIMPIEZA BLISTER,Snap Caps,52557.86,5,,,
351971065,TN SPEEDLO,Snap Caps SPEED LOADER 9mm CARGADOR NACIONAL / ITALIANO,Snap Caps,8085.83,5,,,
351971067,EA-F101-TAN,"Earmor F101 ""Stealth""",Earmor,124472.70,5,,,
351971069,EA-F101-BK,"Earmor F101 ""Stealth"" - LUZ DE SUPERVIVENCIA MULTIFUNCION PARA CASCO TÁCTICO VISIBLE HASTA 3 MILLAS 4 MODOS DE ILUMIN...",Earmor,124472.70,5,,,
351971071,EA-G01-AB,Earmor G01-AB - POLICARBONATO DE ALTA RESISTENCIA PROTECCION EU EN 166 - ANSI Z87.1.1T PROTECCION UV INCLUYE INSERTO ...,Earmor,44104.50,5,,,
351971074,EA-G01-CL,Earmor G01-CL - POLICARBONATO DE ALTA RESISTENCIA PROTECCION EU EN 166 - ANSI Z87.1.1T PROTECCION UV INCLUYE INSERTO ...,Earmor,44104.50,5,,,
351971075,EA-G01-COMBO,Earmor G01-COMBINATION - LENTES AMBAR - CLEAR - SMOKE PROTECCION EU EN 166 - ANSI Z87.1.1T PROTECCION UV INCLUYE INSE...,Earmor,92292.75,5,,,
351971077,EA-G01-SG,Earmor G01-SG - POLICARBONATO DE ALTA RESISTENCIA PROTECCION EU EN 166 - ANSI Z87.1.1T PROTECCION UV INCLUYE INSERTO ...,Earmor,44104.50,5,,,
351971081,EA-M11,Earmor M11 - KIT DE MONTAJE PARA RIEL ARC CASCO TÁCTICO,Earmor,37407.15,5,,,
351971082,EA-M12,Earmor M12 - KIT DE MONTAJE PARA RIEL EXFIL CASCO TÁCTICO,Earmor,37407.15,5,,,
351971085,EA-M12-QD,Earmor M12 QD - KIT DE MONTAJE PARA RIEL EXFIL CASCO TÁCTICO,Earmor,49821.75,5,,,
351971088,EA-M13,Earmor M13 - KIT DE MONTAJE PARA RIEL M-LOK Mtek FLUX CASCO TÁCTICO,Earmor,74650.95,5,,,
351971089,EA-M14,Earmor M14C - VINCHA CON M62 PARA M31/M31 PLUS REEMPLAZO M21/M32/PLUS/MARK4/M33,Earmor,49821.75,5,,,
351971092,EA-M16A-BK,Earmor M16A - KIT DE MONTAJE PARA M31/M32 PLUS RIEL ARC ROTACION ADELANTE/ATRÁS 4 ARTICULACIONES,Earmor,74650.95,5,,,
351971095,EA-M16A-MLOCK-BK,Earmor M16A M-LOK - KIT DE MONTAJE PARA M31/M32 PLUS RIEL M-LOK ROTACION ADELANTE/ATRÁS 4 ARTICULACIONES,Earmor,124472.70,5,,,
351971096,EA-M31-TW,Earmor M16A TW - KIT DE MONTAJE PARA M31/M32 PLUS RIEL EXFIL ROTACION ADELANTE/ATRÁS 4 ARTICULACIONES,Earmor,74650.95,5,,,
351971099,EA-M20-BK,Earmor M20-BK - PROTECTOR ELECTRONICO INAURAL ESTUCHE DE CARGA NRR 26,Earmor,223952.85,5,,,
351971101,EA-M20-CB,Earmor M20-CB - PROTECTOR ELECTRONICO INAURAL ESTUCHE DE CARGA NRR 26,Earmor,223952.85,5,,,
351971103,EA-M20-FG,Earmor M20-FG - PROTECTOR ELECTRONICO INAURAL ESTUCHE DE CARGA NRR 26,Earmor,223952.85,5,,,
351971104,EA-M20T-PRO-BK,Earmor M20T PRO-BK - PROTECTOR ELECTRONICO INAURAL BLUETOOTH 3 MODOS DE SONIDO ESPUMAS INTERCAMBIABLES - 3 MEDIDAS ES...,Earmor,248700.38,5,,,
351971107,EA-M20T-PRO-CB,Earmor M20T PRO-CB - PROTECTOR ELECTRONICO INAURAL BLUETOOTH 3 MODOS DE SONIDO ESPUMAS INTERCAMBIABLES - 3 MEDIDAS ES...,Earmor,248700.38,5,,,
351971108,EA-M20T-PRO-FG,Earmor M20T PRO-FG - PROTECTOR ELECTRONICO INAURAL BLUETOOTH 3 MODOS DE SONIDO ESPUMAS INTERCAMBIABLES - 3 MEDIDAS ES...,Earmor,248700.38,5,,,
351971110,EA-M300A-BK,Earmor M300A-BK - PROTECTOR ELECTRONICO DEPORTIVO FOAM PADS 2 MICROFONOS CONTROL DE VOLUMEN NRR 22 PORTA PARCHE,Earmor,113560.92,5,,,
351971112,EA-M300A-CB,Earmor M300A-CB - PROTECTOR ELECTRONICO DEPORTIVO FOAM PADS 2 MICROFONOS CONTROL DE VOLUMEN NRR 22 PORTA PARCHE,Earmor,113560.92,5,,,
351971114,EA-M300A-FG,Earmor M300A-FG - PROTECTOR ELECTRONICO DEPORTIVO FOAM PADS 2 MICROFONOS CONTROL DE VOLUMEN NRR 22 PORTA PARCHE,Earmor,113560.92,5,,,
351971115,EA-M300L-BK,Earmor M300L-BK - PROTECTOR AUDITIVO PASIVO FOAM PADS NRR 27,Earmor,38713.95,5,,,
351971118,EA-M300TG01SET,Earmor M300T + G01 - SET DE PROTECTOR ELECTRONICO & ANTEOJO GEL PADS CONTROL DE VOLUMEN 2 MICROFONOS BLUETOOTH NRR 22,Earmor,188179.20,5,,,
351971121,EA-M300T-BK,Earmor M300T-BK - PROTECTOR ELECTRONICO DEPORTIVO GEL PADS 2 MICROFONOS CONTROL DE VOLUMEN BLUETOOTH NRR 22 PORTA PAR...,Earmor,150853.73,5,,,
351971124,EA-M300T-CB,Earmor M300T-CB - PROTECTOR ELECTRONICO DEPORTIVO GEL PADS 2 MICROFONOS CONTROL DE VOLUMEN BLUETOOTH NRR 22 PORTA PAR...,Earmor,150853.73,5,,,
351971127,EA-M300T-FG,Earmor M300T-FG - PROTECTOR ELECTRONICO DEPORTIVO GEL PADS 2 MICROFONOS CONTROL DE VOLUMEN BLUETOOTH NRR 22 PORTA PAR...,Earmor,150853.73,5,,,
351971129,EA-M300T-PK,Earmor M300T-PK - PROTECTOR ELECTRONICO DEPORTIVO GEL PADS 2 MICROFONOS CONTROL DE VOLUMEN BLUETOOTH NRR 22 PORTA PAR...,Earmor,150853.73,5,,,
351971130,EA-M300X-BK,"Earmor M300X-BK - PROTECTOR ELECTRONICO DEPORTIVO GEL PADS CONTROL DE VOLUMEN 4 MICROFONOS ENTRADA AUXILIAR 3,5mm NRR...",Earmor,125983.69,5,,,
351971132,EA-M300X-FG,"Earmor M300X-FG - PROTECTOR ELECTRONICO DEPORTIVO GEL PADS CONTROL DE VOLUMEN 4 MICROFONOS ENTRADA AUXILIAR 3,5mm NRR...",Earmor,125983.69,5,,,
351971134,EA-M300X-WH,"Earmor M300X-WH - PROTECTOR ELECTRONICO DEPORTIVO GEL PADS CONTROL DE VOLUMEN 4 MICROFONOS ENTRADA AUXILIAR 3,5mm NRR...",Earmor,125983.69,5,,,
351971137,EA-M300X-YE,"Earmor M300X-YE - PROTECTOR ELECTRONICO DEPORTIVO GEL PADS CONTROL DE VOLUMEN 4 MICROFONOS ENTRADA AUXILIAR 3,5mm NRR...",Earmor,125983.69,5,,,
351971140,EA-M31-BK-PLUS,Earmor M31-BK PLUS - PROTECTOR ELECTRONICO MILPRO-TACTICAL NOICE CANCELING MODOS DE SONIDO AMBIENTE GEL PADS ENTRADA ...,Earmor,175731.93,5,,,
351971143,EA-M31-CB-PLUS,Earmor M31-CB PLUS - PROTECTOR ELECTRONICO MILPRO-TACTICAL NOICE CANCELING MODOS DE SONIDO AMBIENTE GEL PADS ENTRADA ...,Earmor,175731.93,5,,,
351971145,EA-M31-FG-PLUS,Earmor M31-FG PLUS - PROTECTOR ELECTRONICO MILPRO-TACTICAL NOICE CANCELING MODOS DE SONIDO AMBIENTE GEL PADS ENTRADA ...,Earmor,175731.93,5,,,
351971146,EA-M31-SB-PLUS,Earmor M31-SB PLUS - PROTECTOR ELECTRONICO MILPRO-TACTICAL NOICE CANCELING MODOS DE SONIDO AMBIENTE GEL PADS ENTRADA ...,Earmor,175731.93,5,,,
351971148,EA-M32-BK-PLUS,Earmor M32-BK PLUS - PROTECTOR ELECTRONICO MILPRO-TACTICAL NOICE CANCELING MODOS DE SONIDO AMBIENTE GEL PADS ENTRADA ...,Earmor,250333.88,5,,,
351971150,EA-M32-CB-PLUS,Earmor M32-CB PLUS - PROTECTOR ELECTRONICO MILPRO-TACTICAL NOICE CANCELING MODOS DE SONIDO AMBIENTE GEL PADS ENTRADA ...,Earmor,250333.88,5,,,
351971152,EA-M32-FG-PLUS,Earmor M32-FG PLUS - PROTECTOR ELECTRONICO MILPRO-TACTICAL NOICE CANCELING MODOS DE SONIDO AMBIENTE GEL PADS ENTRADA ...,Earmor,250333.88,5,,,
351971154,EA-M32X-BK-PLUS,Earmor M32X-BK PLUS - PROTECTOR ELECTRONICO MILPRO-TACTICAL NOICE CANCELING MODOS DE SONIDO AMBIENTE GEL PADS ENTRADA...,Earmor,300073.95,5,,,
351971155,EA-M32X-CB-PLUS,Earmor M32X-CB PLUS - PROTECTOR ELECTRONICO MILPRO-TACTICAL NOICE CANCELING MODOS DE SONIDO AMBIENTE GEL PADS ENTRADA...,Earmor,300073.95,5,,,
351971157,EA-M51-KEN,Earmor M51-KEN - COMPATIBLE CON TODOS LOS AURICULARES MILITARES OTAN ESTÁNDAR M CON CONECTOR NEXUS TP-120,Earmor,62236.35,5,,,
351971159,EA-M52-KEN,Earmor M52-KEN - COMPATIBLE CON TODOS LOS AURICULARES MILITARES OTAN ESTÁNDAR CON CONECTOR NEXUS TP-120,Earmor,74650.95,5,,,
351971161,EA-M55-KEN,Earmor M55-KEN - COMPATIBLE CON TODOS LOS AURICULARES MILITARES OTAN ESTÁNDAR CON CONECTOR NEXUS TP-120,Earmor,74650.95,5,,,
351971162,EA-M56-KEN,Earmor M56-KEN - COMPATIBLE CON TODOS LOS AURICULARES MILITARES OTAN ESTÁNDAR CON CONECTOR NEXUS TP-120,Earmor,124472.70,5,,,
351971165,EA-S08,Earmor S08 - SOPORTE DE PROTECTOR AUDITIVO PARA CINTURON,Earmor,19928.70,5,,,
351971168,EA-S16A,Earmor S16A - ETUCHE SEMIRIGIDO ESPACIO PARA PROTECTOR AUDITIVO & PROTECTOR VISUAL BOLSILLO INTERNO PORTA OBJETOS,Earmor,49748.24,5,,,
