"Identificador de URL";"Nombre";"Categorías";"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";"Precio";"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";"Stock";"SKU";"Código de barras";"Mostrar en tienda";"Envío sin cargo";"Descripción";"Tags";"Título para SEO";"Descripción para SEO";"Marca";"Producto Físico";"MPN (Número de pieza del fabricante)";"Sexo";"Rango de edad";"Costo"
"magpul-m-lock-qd-m-lok-mount-tan";"Magpul M-LOCK - QD M-Lok Mount - Tan";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"31593.1";"";"1";"15";"10";"30";"5";"DLG-150-TAN";"";"SI";"NO";"M-LOCK - QD M-Lok Mount - Tan";"magpul";"Magpul M-LOCK - QD M-Lok Mount - Tan | JGO Armeria";"M-LOCK - QD M-Lok Mount - Tan";"Magpul";"SI";"DLG-150-TAN";"";"";""
"magpul-m-lock-streaked-m-lok-foregrip-hard";"Magpul M-LOCK - Streaked M-Lok Foregrip Hard - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"56833.7";"";"1";"15";"10";"30";"5";"DLG-164-BLK";"";"SI";"NO";"M-LOCK - Streaked M-Lok Foregrip Hard - Black";"magpul";"Magpul M-LOCK - Streaked M-Lok Foregrip Hard - Black | JGO Armeria";"M-LOCK - Streaked M-Lok Foregrip Hard - Black";"Magpul";"SI";"DLG-164-BLK";"";"";""
"magpul-m-lock-streaked-m-lok-foregrip-rubberi";"Magpul M-LOCK - Streaked M-Lok Foregrip Rubberized - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"69454";"";"1";"15";"10";"30";"5";"DLG-165-BLK";"";"SI";"NO";"M-LOCK - Streaked M-Lok Foregrip Rubberized - Black";"magpul";"Magpul M-LOCK - Streaked M-Lok Foregrip Rubberized - Black | JGO Armeria";"M-LOCK - Streaked M-Lok Foregrip Rubberized - Black";"Magpul";"SI";"DLG-165-BLK";"";"";""
"magpul-m-lock-tactical-handstop-m-lok-qd-base";"Magpul M-LOCK - Tactical Handstop M-Lok QD Base - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"63186.2";"";"1";"15";"10";"30";"5";"DLG-169-BLK";"";"SI";"NO";"M-LOCK - Tactical Handstop M-Lok QD Base - Black";"magpul";"Magpul M-LOCK - Tactical Handstop M-Lok QD Base - Black | JGO Armeria";"M-LOCK - Tactical Handstop M-Lok QD Base - Black";"Magpul";"SI";"DLG-169-BLK";"";"";""
"magpul-m-lock-includo-mssbrg-500-590-m-lok-ha";"Magpul M-LOCK INCLUDO - Mssbrg 500-590 M-Lok Handguard - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"69454";"";"1";"15";"10";"30";"5";"DLG-145-BLK";"";"SI";"NO";"M-LOCK INCLUDO - Mssbrg 500-590 M-Lok Handguard - Black";"magpul";"Magpul M-LOCK INCLUDO - Mssbrg 500-590 M-Lok Handguard - Black | JGO Armeria";"M-LOCK INCLUDO - Mssbrg 500-590 M-Lok Handguard - Black";"Magpul";"SI";"DLG-145-BLK";"";"";""
"magpul-m-lock-includo-mssbrg-500-590-upgrade";"Magpul M-LOCK INCLUDO - Mssbrg 500/590 Upgrade Kit - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"296450";"";"1";"15";"10";"30";"5";"DLG-118-KIT-BLK";"";"SI";"NO";"M-LOCK INCLUDO - Mssbrg 500/590 Upgrade Kit - Black";"magpul";"Magpul M-LOCK INCLUDO - Mssbrg 500/590 Upgrade Kit - Black | JGO Armeria";"M-LOCK INCLUDO - Mssbrg 500/590 Upgrade Kit - Black";"Magpul";"SI";"DLG-118-KIT-BLK";"";"";""
"magpul-m-lock-includo-rmngtn-870-m-lok-handgu";"Magpul M-LOCK INCLUDO - Rmngtn 870 M-Lok Handguard - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"69454";"";"1";"15";"10";"30";"5";"DLG-135-BLK";"";"SI";"NO";"M-LOCK INCLUDO - Rmngtn 870 M-Lok Handguard - Black";"magpul";"Magpul M-LOCK INCLUDO - Rmngtn 870 M-Lok Handguard - Black | JGO Armeria";"M-LOCK INCLUDO - Rmngtn 870 M-Lok Handguard - Black";"Magpul";"SI";"DLG-135-BLK";"";"";""
"magpul-m-lock-includo-rmngtn-870-upgrade-kit";"Magpul M-LOCK INCLUDO - Rmngtn 870 Upgrade Kit - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"296450";"";"1";"15";"10";"30";"5";"DLG-108-KIT-BLK";"";"SI";"NO";"M-LOCK INCLUDO - Rmngtn 870 Upgrade Kit - Black";"magpul";"Magpul M-LOCK INCLUDO - Rmngtn 870 Upgrade Kit - Black | JGO Armeria";"M-LOCK INCLUDO - Rmngtn 870 Upgrade Kit - Black";"Magpul";"SI";"DLG-108-KIT-BLK";"";"";""
"magpul-m-lock-includo-turkish-upgrade-kit-b";"Magpul M-LOCK INCLUDO - Turkish Upgrade Kit - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"296450";"";"1";"15";"10";"30";"5";"DLG-132-KIT-BLK";"";"SI";"NO";"M-LOCK INCLUDO - Turkish Upgrade Kit - Black";"magpul";"Magpul M-LOCK INCLUDO - Turkish Upgrade Kit - Black | JGO Armeria";"M-LOCK INCLUDO - Turkish Upgrade Kit - Black";"Magpul";"SI";"DLG-132-KIT-BLK";"";"";""
"magpul-m-lock-includo-turkish-upgrade-kit-t";"Magpul M-LOCK INCLUDO - Turkish Upgrade Kit - Tan";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"296450";"";"1";"15";"10";"30";"5";"DLG-132-KIT-TAN";"";"SI";"NO";"M-LOCK INCLUDO - Turkish Upgrade Kit - Tan";"magpul";"Magpul M-LOCK INCLUDO - Turkish Upgrade Kit - Tan | JGO Armeria";"M-LOCK INCLUDO - Turkish Upgrade Kit - Tan";"Magpul";"SI";"DLG-132-KIT-TAN";"";"";""
"magpul-mil-spec-culata-compacta-mil-spec";"Magpul MIL SPEC - CULATA COMPACTA MIL SPEC";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"126372.4";"";"1";"15";"10";"30";"5";"DLG-130-BLK";"";"SI";"NO";"MIL SPEC - CULATA COMPACTA MIL SPEC";"magpul";"Magpul MIL SPEC - CULATA COMPACTA MIL SPEC | JGO Armeria";"MIL SPEC - CULATA COMPACTA MIL SPEC";"Magpul";"SI";"DLG-130-BLK";"";"";""
"magpul-moe-culata-ar15-m4-crabine-bar9-co";"Magpul MOE - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC ***";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"205821";"";"1";"15";"10";"30";"5";"MAG 410 BK";"";"SI";"NO";"MOE - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC ***";"magpul";"Magpul MOE - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC *** | JGO Armeria";"MOE - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC ***";"Magpul";"SI";"MAG 410 BK";"";"";""
"magpul-moe-sl-culata-ar15-m4-crabine-bar9";"Magpul MOE SL - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC ***";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"296480.25";"";"1";"15";"10";"30";"5";"MAG 348 BK";"";"SI";"NO";"MOE SL - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC ***";"magpul";"Magpul MOE SL - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC *** | JGO Armeria";"MOE SL - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC ***";"Magpul";"SI";"MAG 348 BK";"";"";""
"magpul-nord-culata-ar15-m4-crabine-bar9-c";"Magpul NORD - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC ***";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"71148";"";"1";"15";"10";"30";"5";"KEY-NORD-BK";"";"SI";"NO";"NORD - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC ***";"magpul";"Magpul NORD - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC *** | JGO Armeria";"NORD - CULATA AR15 / M4 CRABINE / BAR9 COMERCIAL SPEC. *** NO MIL-SPEC ***";"Magpul";"SI";"KEY-NORD-BK";"";"";""
"magpul-picatinny-ergonomic-pointing-foregrip";"Magpul PICATINNY - Ergonomic Pointing Foregrip-Picatinny - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"50481.2";"";"1";"15";"10";"30";"5";"DLG-049-BLK";"";"SI";"NO";"PICATINNY - Ergonomic Pointing Foregrip-Picatinny - Black";"magpul";"Magpul PICATINNY - Ergonomic Pointing Foregrip-Picatinny - Black | JGO Armeria";"PICATINNY - Ergonomic Pointing Foregrip-Picatinny - Black";"Magpul";"SI";"DLG-049-BLK";"";"";""
"magpul-picatinny-foldable-picatinny-foregrip";"Magpul PICATINNY - Foldable Picatinny Foregrip - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"63694.4";"";"1";"15";"10";"30";"5";"DLG-048-BLK";"";"SI";"NO";"PICATINNY - Foldable Picatinny Foregrip - Black";"magpul";"Magpul PICATINNY - Foldable Picatinny Foregrip - Black | JGO Armeria";"PICATINNY - Foldable Picatinny Foregrip - Black";"Magpul";"SI";"DLG-048-BLK";"";"";""
"magpul-picatinny-picatinny-handstop-w-qd-base";"Magpul PICATINNY - Picatinny Handstop w/QD Base - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"22191.4";"";"1";"15";"10";"30";"5";"DLG-151-BLK";"";"SI";"NO";"PICATINNY - Picatinny Handstop w/QD Base - Black";"magpul";"Magpul PICATINNY - Picatinny Handstop w/QD Base - Black | JGO Armeria";"PICATINNY - Picatinny Handstop w/QD Base - Black";"Magpul";"SI";"DLG-151-BLK";"";"";""
"magpul-picatinny-qd-picatinny-mount-black";"Magpul PICATINNY - QD Picatinny Mount - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"22191.4";"";"1";"15";"10";"30";"5";"DLG-158-BLK";"";"SI";"NO";"PICATINNY - QD Picatinny Mount - Black";"magpul";"Magpul PICATINNY - QD Picatinny Mount - Black | JGO Armeria";"PICATINNY - QD Picatinny Mount - Black";"Magpul";"SI";"DLG-158-BLK";"";"";""
"magpul-picatinny-qd-picatinny-mount-tan";"Magpul PICATINNY - QD Picatinny Mount - Tan";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"22191.4";"";"1";"15";"10";"30";"5";"DLG-158-TAN";"";"SI";"NO";"PICATINNY - QD Picatinny Mount - Tan";"magpul";"Magpul PICATINNY - QD Picatinny Mount - Tan | JGO Armeria";"PICATINNY - QD Picatinny Mount - Tan";"Magpul";"SI";"DLG-158-TAN";"";"";""
"magpul-picatinny-shtgn-shell-holder-picatinny";"Magpul PICATINNY - Shtgn Shell Holder Picatinny - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"37945.6";"";"1";"15";"10";"30";"5";"DLG-168-BLK";"";"SI";"NO";"PICATINNY - Shtgn Shell Holder Picatinny - Black";"magpul";"Magpul PICATINNY - Shtgn Shell Holder Picatinny - Black | JGO Armeria";"PICATINNY - Shtgn Shell Holder Picatinny - Black";"Magpul";"SI";"DLG-168-BLK";"";"";""
"magpul-picatinny-streaked-picatinny-foregrip";"Magpul PICATINNY - Streaked Picatinny Foregrip Rubberized - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"56833.7";"";"1";"15";"10";"30";"5";"DLG-162-BLK";"";"SI";"NO";"PICATINNY - Streaked Picatinny Foregrip Rubberized - Black";"magpul";"Magpul PICATINNY - Streaked Picatinny Foregrip Rubberized - Black | JGO Armeria";"PICATINNY - Streaked Picatinny Foregrip Rubberized - Black";"Magpul";"SI";"DLG-162-BLK";"";"";""
"magpul-picatinny-tactical-picatinny-handstop";"Magpul PICATINNY - Tactical Picatinny Handstop w/QD Base - Black";"Accesorios > AR-15 / BAR9";"";"";"";"";"";"";"50481.2";"";"1";"15";"10";"30";"5";"DLG-159-BLK";"";"SI";"NO";"PICATINNY - Tactical Picatinny Handstop w/QD Base - Black";"magpul";"Magpul PICATINNY - Tactical Picatinny Handstop w/QD Base - Black | JGO Armeria";"PICATINNY - Tactical Picatinny Handstop w/QD Base - Black";"Magpul";"SI";"DLG-159-BLK";"";"";""
"canik-mmac-006-guion-punto-blanco";"Canik MMAC 006 - GUION PUNTO BLANCO";"Accesorios > Canik";"";"";"";"";"";"";"26952.75";"";"1";"15";"10";"30";"5";"CK-MMAC-006";"";"SI";"NO";"MMAC 006 - GUION PUNTO BLANCO";"canik";"Canik MMAC 006 - GUION PUNTO BLANCO | JGO Armeria";"MMAC 006 - GUION PUNTO BLANCO";"Canik";"SI";"CK-MMAC-006";"";"";""
"canik-mmac-007-guion-fibra-optica";"Canik MMAC 007 - GUION FIBRA OPTICA";"Accesorios > Canik";"";"";"";"";"";"";"47208.15";"";"1";"15";"10";"30";"5";"CK-MMAC-007";"";"SI";"NO";"MMAC 007 - GUION FIBRA OPTICA";"canik";"Canik MMAC 007 - GUION FIBRA OPTICA | JGO Armeria";"MMAC 007 - GUION FIBRA OPTICA";"Canik";"SI";"CK-MMAC-007";"";"";""
"canik-mmac-053-resorte-recuperador-alivianad";"Canik MMAC 053 - RESORTE RECUPERADOR ALIVIANADO - FULL SIZE (AZUL)";"Accesorios > Canik";"";"";"";"";"";"";"60766.2";"";"1";"15";"10";"30";"5";"CK-MMAC-053";"";"SI";"NO";"MMAC 053 - RESORTE RECUPERADOR ALIVIANADO - FULL SIZE (AZUL)";"canik";"Canik MMAC 053 - RESORTE RECUPERADOR ALIVIANADO - FULL SIZE (AZUL) | JGO Armeria";"MMAC 053 - RESORTE RECUPERADOR ALIVIANADO - FULL SIZE (AZUL)";"Canik";"SI";"CK-MMAC-053";"";"";""
"canik-mmac-054-resorte-recuperador-hig-force";"Canik MMAC 054 - RESORTE RECUPERADOR HIG FORCE - FULL SIZE (ROJO) PARA MUNICION DE ALTA PRESIÓN";"Accesorios > Canik";"";"";"";"";"";"";"60766.2";"";"1";"15";"10";"30";"5";"CK-MMAC-054";"";"SI";"NO";"MMAC 054 - RESORTE RECUPERADOR HIG FORCE - FULL SIZE (ROJO) PARA MUNICION DE ALTA PRESIÓN";"canik";"Canik MMAC 054 - RESORTE RECUPERADOR HIG FORCE - FULL SIZE (ROJO) PARA MUNICION DE ALTA PRESIÓN | JGO Armeria";"MMAC 054 - RESORTE RECUPERADOR HIG FORCE - FULL SIZE (ROJO) PARA MUNICION DE ALTA PRESIÓN";"Canik";"SI";"CK-MMAC-054";"";"";""
"canik-mmac-065-cola-de-disparador-rectaen-al";"Canik MMAC 065 - COLA DE DISPARADOR RECTAEN ALUMINIO";"Accesorios > Canik";"";"";"";"";"";"";"181971.9";"";"1";"15";"10";"30";"5";"CK-MMAC-065";"";"SI";"NO";"MMAC 065 - COLA DE DISPARADOR RECTAEN ALUMINIO";"canik";"Canik MMAC 065 - COLA DE DISPARADOR RECTAEN ALUMINIO | JGO Armeria";"MMAC 065 - COLA DE DISPARADOR RECTAEN ALUMINIO";"Canik";"SI";"CK-MMAC-065";"";"";""
"canik-mmac-299-set-de-alza-y-guion-tritio";"Canik MMAC 299 - SET DE ALZA Y GUION TRITIO";"Accesorios > Canik";"";"";"";"";"";"";"323433";"";"1";"15";"10";"30";"5";"CK-MMAC-299";"";"SI";"NO";"MMAC 299 - SET DE ALZA Y GUION TRITIO";"canik";"Canik MMAC 299 - SET DE ALZA Y GUION TRITIO | JGO Armeria";"MMAC 299 - SET DE ALZA Y GUION TRITIO";"Canik";"SI";"CK-MMAC-299";"";"";""
"canik-mmac-638-cola-de-disparador-recta-90";"Canik MMAC 638 - COLA DE DISPARADOR RECTA 90° ALIVIANADO - ALUMINIO- AZUL";"Accesorios > Canik";"";"";"";"";"";"";"195529.95";"";"1";"15";"10";"30";"5";"CK-MMAC-638";"";"SI";"NO";"MMAC 638 - COLA DE DISPARADOR RECTA 90° ALIVIANADO - ALUMINIO- AZUL";"canik";"Canik MMAC 638 - COLA DE DISPARADOR RECTA 90° ALIVIANADO - ALUMINIO- AZUL | JGO Armeria";"MMAC 638 - COLA DE DISPARADOR RECTA 90° ALIVIANADO - ALUMINIO- AZUL";"Canik";"SI";"CK-MMAC-638";"";"";""
"canik-mmac-640-cola-de-disparador-recta-90";"Canik MMAC 640 - COLA DE DISPARADOR RECTA 90° ALIVIANADO - ALUMINIO- ROJO";"Accesorios > Canik";"";"";"";"";"";"";"195529.95";"";"1";"15";"10";"30";"5";"CK-MMAC-640";"";"SI";"NO";"MMAC 640 - COLA DE DISPARADOR RECTA 90° ALIVIANADO - ALUMINIO- ROJO";"canik";"Canik MMAC 640 - COLA DE DISPARADOR RECTA 90° ALIVIANADO - ALUMINIO- ROJO | JGO Armeria";"MMAC 640 - COLA DE DISPARADOR RECTA 90° ALIVIANADO - ALUMINIO- ROJO";"Canik";"SI";"CK-MMAC-640";"";"";""
"canik-mmac-787-guion-punto-blanco";"Canik MMAC 787 - GUION PUNTO BLANCO";"Accesorios > Canik";"";"";"";"";"";"";"26952.75";"";"1";"15";"10";"30";"5";"CK-MMAC-787";"";"SI";"NO";"MMAC 787 - GUION PUNTO BLANCO";"canik";"Canik MMAC 787 - GUION PUNTO BLANCO | JGO Armeria";"MMAC 787 - GUION PUNTO BLANCO";"Canik";"SI";"CK-MMAC-787";"";"";""
"bersa-alza";"Bersa ALZA";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"10339.67";"";"1";"15";"10";"30";"5";"T491410";"";"SI";"NO";"ALZA";"bersa";"Bersa ALZA | JGO Armeria";"ALZA";"Bersa";"SI";"T491410";"";"";""
"bersa-alza-completa";"Bersa ALZA COMPLETA";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"12187.85";"";"1";"15";"10";"30";"5";"TP22A20AR";"";"SI";"NO";"ALZA COMPLETA";"bersa";"Bersa ALZA COMPLETA | JGO Armeria";"ALZA COMPLETA";"Bersa";"SI";"TP22A20AR";"";"";""
"bersa-alza-de-fibra-optica-roja-22-380-ace";"Bersa ALZA DE FIBRA OPTICA ROJA 22 - 380 - ACERO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"40504.75";"";"1";"15";"10";"30";"5";"TN ALZAFIBRA 7";"";"SI";"NO";"ALZA DE FIBRA OPTICA ROJA 22 - 380 - ACERO";"bersa";"Bersa ALZA DE FIBRA OPTICA ROJA 22 - 380 - ACERO | JGO Armeria";"ALZA DE FIBRA OPTICA ROJA 22 - 380 - ACERO";"Bersa";"SI";"TN ALZAFIBRA 7";"";"";""
"bersa-alza-de-fibra-optica-roja-bp-acero";"Bersa ALZA DE FIBRA OPTICA ROJA Bp - ACERO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"40504.75";"";"1";"15";"10";"30";"5";"TN ALZAFIBRA 2";"";"SI";"NO";"ALZA DE FIBRA OPTICA ROJA Bp - ACERO";"bersa";"Bersa ALZA DE FIBRA OPTICA ROJA Bp - ACERO | JGO Armeria";"ALZA DE FIBRA OPTICA ROJA Bp - ACERO";"Bersa";"SI";"TN ALZAFIBRA 2";"";"";""
"bersa-alza-de-fibra-optica-verde-22-380-ac";"Bersa ALZA DE FIBRA OPTICA VERDE 22 - 380 - ACERO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"40504.75";"";"1";"15";"10";"30";"5";"TN ALZAFIBRA 6";"";"SI";"NO";"ALZA DE FIBRA OPTICA VERDE 22 - 380 - ACERO";"bersa";"Bersa ALZA DE FIBRA OPTICA VERDE 22 - 380 - ACERO | JGO Armeria";"ALZA DE FIBRA OPTICA VERDE 22 - 380 - ACERO";"Bersa";"SI";"TN ALZAFIBRA 6";"";"";""
"bersa-alza-de-fibra-optica-verde-bp-acero";"Bersa ALZA DE FIBRA OPTICA VERDE BP - ACERO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"40504.75";"";"1";"15";"10";"30";"5";"TN ALZAFIBRA 3";"";"SI";"NO";"ALZA DE FIBRA OPTICA VERDE BP - ACERO";"bersa";"Bersa ALZA DE FIBRA OPTICA VERDE BP - ACERO | JGO Armeria";"ALZA DE FIBRA OPTICA VERDE BP - ACERO";"Bersa";"SI";"TN ALZAFIBRA 3";"";"";""
"bersa-alza-lpa-alta-italiano-para-modelos";"Bersa ALZA LPA ALTA - ITALIANO - PARA MODELOS TPR XT / THUNDER XT";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"132289.3";"";"1";"15";"10";"30";"5";"T901427PX";"";"SI";"NO";"ALZA LPA ALTA - ITALIANO - PARA MODELOS TPR XT / THUNDER XT";"bersa";"Bersa ALZA LPA ALTA - ITALIANO - PARA MODELOS TPR XT / THUNDER XT | JGO Armeria";"ALZA LPA ALTA - ITALIANO - PARA MODELOS TPR XT / THUNDER XT";"Bersa";"SI";"T901427PX";"";"";""
"bersa-alza-lpa-baja-italiano-para-modelos";"Bersa ALZA LPA BAJA - ITALIANO - PARA MODELOS TPR XP";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"118289.6";"";"1";"15";"10";"30";"5";"T901603";"";"SI";"NO";"ALZA LPA BAJA - ITALIANO - PARA MODELOS TPR XP";"bersa";"Bersa ALZA LPA BAJA - ITALIANO - PARA MODELOS TPR XP | JGO Armeria";"ALZA LPA BAJA - ITALIANO - PARA MODELOS TPR XP";"Bersa";"SI";"T901603";"";"";""
"bersa-alza-metalica-ciega-tpr-thunder-pro";"Bersa ALZA METALICA CIEGA TPR - THUNDER PRO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"16027.36";"";"1";"15";"10";"30";"5";"T901430-PAV";"";"SI";"NO";"ALZA METALICA CIEGA TPR - THUNDER PRO";"bersa";"Bersa ALZA METALICA CIEGA TPR - THUNDER PRO | JGO Armeria";"ALZA METALICA CIEGA TPR - THUNDER PRO";"Bersa";"SI";"T901430-PAV";"";"";""
"bersa-alza-metalica-con-puntos-tpr-thunder-p";"Bersa ALZA METALICA CON PUNTOS TPR - THUNDER PRO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"21531.98";"";"1";"15";"10";"30";"5";"T901431-PIN";"";"SI";"NO";"ALZA METALICA CON PUNTOS TPR - THUNDER PRO";"bersa";"Bersa ALZA METALICA CON PUNTOS TPR - THUNDER PRO | JGO Armeria";"ALZA METALICA CON PUNTOS TPR - THUNDER PRO";"Bersa";"SI";"T901431-PIN";"";"";""
"bersa-arandela-de-martillo";"Bersa ARANDELA DE MARTILLO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3848.07";"";"1";"15";"10";"30";"5";"TP22B23-PAV";"";"SI";"NO";"ARANDELA DE MARTILLO";"bersa";"Bersa ARANDELA DE MARTILLO | JGO Armeria";"ARANDELA DE MARTILLO";"Bersa";"SI";"TP22B23-PAV";"";"";""
"bersa-arandela-de-retencion-demartillo";"Bersa ARANDELA DE RETENCION DEMARTILLO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3848.07";"";"1";"15";"10";"30";"5";"TP22B24";"";"SI";"NO";"ARANDELA DE RETENCION DEMARTILLO";"bersa";"Bersa ARANDELA DE RETENCION DEMARTILLO | JGO Armeria";"ARANDELA DE RETENCION DEMARTILLO";"Bersa";"SI";"TP22B24";"";"";""
"bersa-ballesta-reten-corredera";"Bersa BALLESTA RETEN CORREDERA";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4707.79";"";"1";"15";"10";"30";"5";"T902106";"";"SI";"NO";"BALLESTA RETEN CORREDERA";"bersa";"Bersa BALLESTA RETEN CORREDERA | JGO Armeria";"BALLESTA RETEN CORREDERA";"Bersa";"SI";"T902106";"";"";""
"bersa-ballesta-reten-de-corredera";"Bersa BALLESTA RETEN DE CORREDERA";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4730.78";"";"1";"15";"10";"30";"5";"T452106";"";"SI";"NO";"BALLESTA RETEN DE CORREDERA";"bersa";"Bersa BALLESTA RETEN DE CORREDERA | JGO Armeria";"BALLESTA RETEN DE CORREDERA";"Bersa";"SI";"T452106";"";"";""
"bersa-ballesta-tirante-de-martillo";"Bersa BALLESTA TIRANTE DE MARTILLO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4707.79";"";"1";"15";"10";"30";"5";"T904005";"";"SI";"NO";"BALLESTA TIRANTE DE MARTILLO";"bersa";"Bersa BALLESTA TIRANTE DE MARTILLO | JGO Armeria";"BALLESTA TIRANTE DE MARTILLO";"Bersa";"SI";"T904005";"";"";""
"bersa-boton-del-reten-de-cargador";"Bersa BOTÓN DEL RETEN DE CARGADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"11535.01";"";"1";"15";"10";"30";"5";"T492401-PAV";"";"SI";"NO";"BOTÓN DEL RETEN DE CARGADOR";"bersa";"Bersa BOTÓN DEL RETEN DE CARGADOR | JGO Armeria";"BOTÓN DEL RETEN DE CARGADOR";"Bersa";"SI";"T492401-PAV";"";"";""
"bersa-buje-de-desamartillador";"Bersa BUJE DE DESAMARTILLADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"1439.0";"";"1";"15";"10";"30";"5";"TP22B3-PAV";"";"SI";"NO";"BUJE DE DESAMARTILLADOR";"bersa";"Bersa BUJE DE DESAMARTILLADOR | JGO Armeria";"BUJE DE DESAMARTILLADOR";"Bersa";"SI";"TP22B3-PAV";"";"";""
"bersa-buje-del-disparador";"Bersa BUJE DEL DISPARADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3834.28";"";"1";"15";"10";"30";"5";"TP380CCD12-PAV";"";"SI";"NO";"BUJE DEL DISPARADOR";"bersa";"Bersa BUJE DEL DISPARADOR | JGO Armeria";"BUJE DEL DISPARADOR";"Bersa";"SI";"TP380CCD12-PAV";"";"";""
"bersa-buje-leva-de-canon";"Bersa BUJE LEVA DE CAÑÓN";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"6597.35";"";"1";"15";"10";"30";"5";"T902103-PAV";"";"SI";"NO";"BUJE LEVA DE CAÑÓN";"bersa";"Bersa BUJE LEVA DE CAÑÓN | JGO Armeria";"BUJE LEVA DE CAÑÓN";"Bersa";"SI";"T902103-PAV";"";"";""
"bersa-cacha-grip-22-380-goma-negro";"Bersa CACHA / GRIP 22 - 380 GOMA NEGRO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"29608.82";"";"1";"15";"10";"30";"5";"TP22T4";"";"SI";"NO";"CACHA / GRIP 22 - 380 GOMA NEGRO";"bersa";"Bersa CACHA / GRIP 22 - 380 GOMA NEGRO | JGO Armeria";"CACHA / GRIP 22 - 380 GOMA NEGRO";"Bersa";"SI";"TP22T4";"";"";""
"bersa-cacha-grip-22-380-goma-rosa";"Bersa CACHA / GRIP 22 - 380 GOMA ROSA";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"29608.82";"";"1";"15";"10";"30";"5";"TP22T5";"";"SI";"NO";"CACHA / GRIP 22 - 380 GOMA ROSA";"bersa";"Bersa CACHA / GRIP 22 - 380 GOMA ROSA | JGO Armeria";"CACHA / GRIP 22 - 380 GOMA ROSA";"Bersa";"SI";"TP22T5";"";"";""
