tn_id,sku,nombre,marca,precio,stock,url,publicado
351969979,T901103-PAV,Bersa GUIA RESORTE RECUPERADOR FULL 9/40,Bersa,11580.98,5,https://jgo.com.ar/productos/bersa-guia-resorte-recuperador-full-9-40/,SI
351969982,TN GUION XT,Bersa GUION ALTO CIEGO - PARA XT - PARA USAR CON ALZA LPA - ACERO,Bersa,22651.20,5,https://jgo.com.ar/productos/bersa-guion-alto-ciego-para-xt-para-usar-c/,SI
351969983,TN GUIONFIBRA 7,Bersa GUION DE FIBRA ROJO - THUNDER 380 - ACERO,Bersa,39796.90,5,https://jgo.com.ar/productos/bersa-guion-de-fibra-rojo-thunder-380-acer/,SI
351969987,TN GUIONFIBRA 6,Bersa GUION DE FIBRA VERDE - THUNDER 380 - ACERO,Bersa,39796.90,5,https://jgo.com.ar/productos/bersa-guion-de-fibra-verde-thunder-380-ace/,SI
351969989,T491405-PIN,Bersa GUION TPR - THUNDER PRO - BP,Bersa,10339.67,5,https://jgo.com.ar/productos/bersa-guion-tpr-thunder-pro-bp/,SI
351969991,TP380A1-4-PIN,Bersa GUIÓN,Bersa,9011.01,5,https://jgo.com.ar/productos/bersa-guion/,SI
351969992,TP22A24AR,Bersa GUIÓN 22-6,Bersa,12120.56,5,https://jgo.com.ar/productos/bersa-guion-22-6/,SI
351969994,T901314PX-PAV,Bersa GUIÓN LPA ALTO -ITALIANO - PARA MODELOS TPR XT / THUNDER XT,Bersa,50571.95,5,https://jgo.com.ar/productos/bersa-guion-lpa-alto-italiano-para-modelos/,SI
351969996,T901316P-PAV,Bersa GUIÓN LPA BAJO - ITALIANO - PARA MODELOS TPR XP,Bersa,50571.95,5,https://jgo.com.ar/productos/bersa-guion-lpa-bajo-italiano-para-modelos/,SI
351969999,GF-POUNIA,Bersa HOLSTER NIVEL 2 PARA BERSA BP9FS - CLIP PARA CINTURON REGULABLE - UNIVERSAL,Bersa,53073.62,5,https://jgo.com.ar/productos/bersa-holster-nivel-2-para-bersa-bp9fs-clip/,SI
351970001,T901501-PAV,Bersa INDICADOR BALA EN RECAMARA,Bersa,10339.67,5,https://jgo.com.ar/productos/bersa-indicador-bala-en-recamara/,SI
351970002,T451501-PAV,Bersa INDICADOR DE BALA EN RECAMARA,Bersa,10339.67,5,https://jgo.com.ar/productos/bersa-indicador-de-bala-en-recamara/,SI
351970004,KIT000030,Bersa JUEGO DE ALZA Y GUION DE FIBRA OPTICA VERDE BP - FIBRA de 1mm BAJO PERFIL EN ALUMINIO ANODIZADO,Bersa,72829.90,5,https://jgo.com.ar/productos/bersa-juego-de-alza-y-guion-de-fibra-optica-ve/,SI
351970007,KIT000029,Bersa JUEGO DE ALZA Y GUIONDE FIBRA OPTICA ROJA BP - FIBRA de 1mm BAJO PERFIL EN ALUMINIO ANODIZADO,Bersa,72829.90,5,https://jgo.com.ar/productos/bersa-juego-de-alza-y-guionde-fibra-optica-roj/,SI
351970008,KIT000024,Bersa KIT ALIVIANADOR PARA PISTOLA COMPACTA -- TPRc THUNDER UC / THUNDER PRO UC,Bersa,31230.10,5,https://jgo.com.ar/productos/bersa-kit-alivianador-para-pistola-compacta/,SI
351970011,KIT000018,Bersa KIT ALIVIANADOR TPR / THUNDER / THUNDER PRO,Bersa,31230.10,5,https://jgo.com.ar/productos/bersa-kit-alivianador-tpr-thunder-thunder/,SI
351970014,TN TOOLKIT001,Bersa KIT DE HERRAMIENTAS PARA DESARME (Color del Bolso según disponibilidad- OD - TAN - NEGRO),Bersa,97193.25,5,https://jgo.com.ar/productos/bersa-kit-de-herramientas-para-desarme-color/,SI
351970017,KIT380NIKEL,Bersa KIT DE PIEZAS MOVILES NIQUELADAS PARA THUNDER 380,Bersa,108881.85,5,https://jgo.com.ar/productos/bersa-kit-de-piezas-moviles-niqueladas-para-th/,SI
351970018,KITRABIZA,Bersa KIT DE RABIZA PARA TPR - INCLUYE : RABIZA DE NYLON + TOPE DE RESORTE DE MARTILLO EXTENDIDO + ANILLA + ESPINA DE...,Bersa,48248.75,5,https://jgo.com.ar/productos/bersa-kit-de-rabiza-para-tpr-incluye-rabiz/,SI
351970020,T902102-PAV,Bersa LEVA DE CAÑÓN,Bersa,13838.33,5,https://jgo.com.ar/productos/bersa-leva-de-canon/,SI
351970022,T904006-PAV,Bersa LEVA DEL SEGURO AUTOMATICO,Bersa,6597.35,5,https://jgo.com.ar/productos/bersa-leva-del-seguro-automatico/,SI
351970025,TP22D7-PAV,Bersa LEVA SEGURO AUTOMATICO DEL PERCUTOR,Bersa,4776.75,5,https://jgo.com.ar/productos/bersa-leva-seguro-automatico-del-percutor/,SI
351970028,TP22LLAV,Bersa LLAVE DEL SEGURO DE BLOQUEO INTEGRAL,Bersa,5702.12,5,https://jgo.com.ar/productos/bersa-llave-del-seguro-de-bloqueo-integral/,SI
351970031,LUBRICANTE0001,Bersa LUBRICANTE EN AEROSOL x 12 unidades,Bersa,139319.58,5,https://jgo.com.ar/productos/bersa-lubricante-en-aerosol-x-12-unidades/,SI
351970036,T905003-PAV,Bersa MARTILLO,Bersa,20697.73,5,https://jgo.com.ar/productos/bersa-martillo/,SI
351970037,T908008PL,Bersa NUEVO ESTUCHE CHICO BERSA - Medidas: 25x17cm,Bersa,29422.60,5,https://jgo.com.ar/productos/bersa-nuevo-estuche-chico-bersa-medidas-25x/,SI
351970039,T902207P-PAV,Bersa PALANCA DE DESARME,Bersa,15681.91,5,https://jgo.com.ar/productos/bersa-palanca-de-desarme/,SI
351970041,TP22A16-PAV,Bersa PALANCA DE SEGURO,Bersa,15916.38,5,https://jgo.com.ar/productos/bersa-palanca-de-seguro/,SI
351970043,T402301-PAV,Bersa PALANCA RETEN CORREDERA - DESARME,Bersa,16822.08,5,https://jgo.com.ar/productos/bersa-palanca-reten-corredera-desarme/,SI
351970045,TP22A33-PAV,Bersa PALANCA RETEN CORREDERA 22,Bersa,18380.62,5,https://jgo.com.ar/productos/bersa-palanca-reten-corredera-22/,SI
351970047,TP380A33-PAV,Bersa PALANCA RETEN DE CORREDERA,Bersa,18380.62,5,https://jgo.com.ar/productos/bersa-palanca-reten-de-corredera/,SI
351970049,TP380CCA16-PAV,Bersa PALANCA SEGURO,Bersa,13838.33,5,https://jgo.com.ar/productos/bersa-palanca-seguro/,SI
351970050,T901205P-PAV,Bersa PERCUTOR,Bersa,10735.05,5,https://jgo.com.ar/productos/bersa-percutor/,SI
351970052,TP22A7-PAV,Bersa PERCUTOR 22,Bersa,10725.86,5,https://jgo.com.ar/productos/bersa-percutor-22/,SI
351970053,T901205PXT-PAV,Bersa PERCUTOR EXTENDIDO TPR / THUNDER / THUNDER PRO,Bersa,17369.55,5,https://jgo.com.ar/productos/bersa-percutor-extendido-tpr-thunder-thund/,SI
351970056,P22B1-5,Bersa PERNO,Bersa,3333.15,5,https://jgo.com.ar/productos/bersa-perno/,SI
351970058,TP22B1-6-PAV,Bersa PERNO DE CACHA,Bersa,6643.32,5,https://jgo.com.ar/productos/bersa-perno-de-cacha/,SI
351970060,T904003-PAV,Bersa PERNO DE DISPARADOR,Bersa,7659.36,5,https://jgo.com.ar/productos/bersa-perno-de-disparador/,SI
351970063,T492501-PAV,Bersa PERNO DE ENSAMBLE,Bersa,6606.54,5,https://jgo.com.ar/productos/bersa-perno-de-ensamble/,SI
351970068,TP22B21-PAV,Bersa PERNO DE MARTILLO,Bersa,7659.36,5,https://jgo.com.ar/productos/bersa-perno-de-martillo/,SI
351970070,TP380CCA41-PAV,Bersa PERNO DE TRANSMISIÓN DEL SENSOR,Bersa,3333.15,5,https://jgo.com.ar/productos/bersa-perno-de-transmision-del-sensor/,SI
351970072,TP22B1-4-PAV,Bersa PERNO DEL DISPARADOR,Bersa,7659.36,5,https://jgo.com.ar/productos/bersa-perno-del-disparador/,SI
351970074,T901211-PAV,Bersa PERNO DEL EXTRACTOR ( ANTERIOR 2020 ),Bersa,7645.56,5,https://jgo.com.ar/productos/bersa-perno-del-extractor-anterior-2020/,SI
351970076,T905208-PAV,Bersa PERNO DEL FIADOR,Bersa,7631.77,5,https://jgo.com.ar/productos/bersa-perno-del-fiador/,SI
351970078,T492404-PAV,Bersa PERNO DEL RETEN DE CARGADOR,Bersa,6606.54,5,https://jgo.com.ar/productos/bersa-perno-del-reten-de-cargador/,SI
351970080,T491210-PAV,Bersa PERNO DEL RETEN DE PERCUTOR,Bersa,1930.93,5,https://jgo.com.ar/productos/bersa-perno-del-reten-de-percutor/,SI
351970082,T902414-NKL,Bersa PERNO DEL SEGURO,Bersa,4730.78,5,https://jgo.com.ar/productos/bersa-perno-del-seguro/,SI
351970084,T491212,Bersa PERNO DEL SEGURO AUTOMATICO DEL PERCUTOR,Bersa,3834.28,5,https://jgo.com.ar/productos/bersa-perno-del-seguro-automatico-del-percutor/,SI
351970087,TP22A1-2-PAV,Bersa PERNO EXTRACTOR,Bersa,3834.28,5,https://jgo.com.ar/productos/bersa-perno-extractor/,SI
351970090,TP22A17-NKL,Bersa PERNO PALANCA DE DESARME,Bersa,4730.78,5,https://jgo.com.ar/productos/bersa-perno-palanca-de-desarme/,SI
351970091,T902418-PAV,Bersa PERNO TOPE DEL SEGURO,Bersa,7659.36,5,https://jgo.com.ar/productos/bersa-perno-tope-del-seguro/,SI
351970094,T901052-ANN,Bersa PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA (TPR XT) - COMPATIBLE CON HUELLA DOCTER,Bersa,53333.78,5,https://jgo.com.ar/productos/bersa-placa-adaptadora-para-mira-holografica/,SI
351970097,T901057-ANN,Bersa PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA HUELLA RMR PARA MODELOS TPR XT,Bersa,68443.65,5,https://jgo.com.ar/productos/bersa-placa-adaptadora-para-mira-holografica-h/,SI
351970098,T471057-ANN,Bersa PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA OSIGHT ADAPTA HUELLA RMSc a HUELLA RMR - PARA BP9FS ANODIZADDA NEGRO,Bersa,68443.65,5,https://jgo.com.ar/productos/bersa-placa-adaptadora-para-mira-holografica-o/,SI
351970101,T491053-ANN,Bersa PLACA CON ALZA INTEGRADA PARA BPccCT,Bersa,65323.67,5,https://jgo.com.ar/productos/bersa-placa-con-alza-integrada-para-bpccct/,SI
351970103,GF-NPL21B,Bersa RABIZA DE NYLON CON CABLE DE ACERO RECUBIERTO - INCLUYE GANCHO DOBLE DE SEGURIDAD,Bersa,23207.80,5,https://jgo.com.ar/productos/bersa-rabiza-de-nylon-con-cable-de-acero-recub/,SI
351970104,T451536,Bersa REFUERZO RESORTE RECUPERADOR,Bersa,12468.29,5,https://jgo.com.ar/productos/bersa-refuerzo-resorte-recuperador/,SI
351970107,T911536,Bersa REFUERZO RESORTE RECUPERADOR 9/40 / 45,Bersa,12468.29,5,https://jgo.com.ar/productos/bersa-refuerzo-resorte-recuperador-9-40-45/,SI
351970110,TP380CCA44,Bersa RESALTADOR DEL SENSOR,Bersa,1471.19,5,https://jgo.com.ar/productos/bersa-resaltador-del-sensor/,SI
351970111,T902415,Bersa RESOERTE DEL SEGURO,Bersa,4367.58,5,https://jgo.com.ar/productos/bersa-resoerte-del-seguro/,SI
351970113,TP22B18,Bersa RESOERTE DEL SEGURO DE CARGADOR,Bersa,4082.54,5,https://jgo.com.ar/productos/bersa-resoerte-del-seguro-de-cargador/,SI
351970115,T451535,Bersa RESOERTE RECUPERADOR,Bersa,12468.29,5,https://jgo.com.ar/productos/bersa-resoerte-recuperador/,SI
351970117,T904004,Bersa RESORTE DE DISPARADOR,Bersa,3503.26,5,https://jgo.com.ar/productos/bersa-resorte-de-disparador/,SI
351970121,T905104,Bersa RESORTE DE MARTILLO 9/40,Bersa,6896.18,5,https://jgo.com.ar/productos/bersa-resorte-de-martillo-9-40/,SI
351970122,T915104,Bersa RESORTE DE MARTILLO COMPACTA 9/40,Bersa,6896.18,5,https://jgo.com.ar/productos/bersa-resorte-de-martillo-compacta-9-40/,SI
351970123,T901206,Bersa RESORTE DE PERCUTOR,Bersa,2974.55,5,https://jgo.com.ar/productos/bersa-resorte-de-percutor/,SI
351970125,T901212,Bersa RESORTE DEL EXTRACTOR (ANTERIOR 2022),Bersa,4730.78,5,https://jgo.com.ar/productos/bersa-resorte-del-extractor-anterior-2022/,SI
351970127,T905209PXT,Bersa RESORTE DEL FIADOR,Bersa,3503.26,5,https://jgo.com.ar/productos/bersa-resorte-del-fiador/,SI
351970129,T492403,Bersa RESORTE DEL RETEN DE CARGADOR,Bersa,3903.24,5,https://jgo.com.ar/productos/bersa-resorte-del-reten-de-cargador/,SI
351970130,T491211,Bersa RESORTE DEL RETEN DE PERCUTOR,Bersa,4367.58,5,https://jgo.com.ar/productos/bersa-resorte-del-reten-de-percutor/,SI
351970131,T901208P,Bersa RESORTE DEL SEGURO AUTOMATICO DEL PERCUTOR,Bersa,6597.35,5,https://jgo.com.ar/productos/bersa-resorte-del-seguro-automatico-del-percut/,SI
351970135,TP380CCA43,Bersa RESORTE DEL SENSOR,Bersa,3797.50,5,https://jgo.com.ar/productos/bersa-resorte-del-sensor/,SI
351970136,TPB380B23,Bersa RESORTE DEL TIRANTE DE MARTILLO,Bersa,5011.22,5,https://jgo.com.ar/productos/bersa-resorte-del-tirante-de-martillo/,SI
351970138,T491209,Bersa RESORTE EXTERNO DEL PERCUTOR,Bersa,3002.14,5,https://jgo.com.ar/productos/bersa-resorte-externo-del-percutor/,SI
351970141,TP22A6,Bersa RESORTE EXTRACTOR,Bersa,4730.78,5,https://jgo.com.ar/productos/bersa-resorte-extractor/,SI
351970142,T491306,Bersa RESORTE EXTRACTOR NUEVO ( POSTERIOR 2022 ),Bersa,4427.35,5,https://jgo.com.ar/productos/bersa-resorte-extractor-nuevo-posterior-2022/,SI
351970144,T901502,Bersa RESORTE INDICADOR DE BALA EN RECAMARA,Bersa,4730.78,5,https://jgo.com.ar/productos/bersa-resorte-indicador-de-bala-en-recamara/,SI
351970146,TP22A18,Bersa RESORTE PALANCA DE DESARME,Bersa,4730.78,5,https://jgo.com.ar/productos/bersa-resorte-palanca-de-desarme/,SI
351970147,TP22A9,Bersa RESORTE RECUPERADOR,Bersa,15479.62,5,https://jgo.com.ar/productos/bersa-resorte-recuperador/,SI
351970149,T911535,Bersa RESORTE RECUPERADOR COMPACTA 9/40 / 45,Bersa,12468.29,5,https://jgo.com.ar/productos/bersa-resorte-recuperador-compacta-9-40-45/,SI
351970152,T901104,Bersa RESORTE RECUPERADOR FULL 9/40,Bersa,12468.29,5,https://jgo.com.ar/productos/bersa-resorte-recuperador-full-9-40/,SI
351970153,TP22A10,Bersa RESORTE RECUPERADOR LIGHT - 2700g APTO PARA MUNICION STANDARD,Bersa,15631.34,5,https://jgo.com.ar/productos/bersa-resorte-recuperador-light-2700g-apto-p/,SI
351970156,T901221,Bersa RESORTE REFUERZO DEL EXTRACTOR (ANTERIOR 2022),Bersa,4730.78,5,https://jgo.com.ar/productos/bersa-resorte-refuerzo-del-extractor-anterior/,SI
351970158,TP22A34,Bersa RESORTE RETEN CORREDERA 22,Bersa,4008.98,5,https://jgo.com.ar/productos/bersa-resorte-reten-corredera-22/,SI
351970160,TP380A34,Bersa RESORTE RETEN DE CORREDERA,Bersa,3043.51,5,https://jgo.com.ar/productos/bersa-resorte-reten-de-corredera/,SI
351970161,T902417,Bersa RESORTE SEGURO TIRANTE DE MARTILLO,Bersa,4330.80,5,https://jgo.com.ar/productos/bersa-resorte-seguro-tirante-de-martillo/,SI
351970163,TP22B16,Bersa RESORTE TIRANTE DE MARTILLO,Bersa,4730.78,5,https://jgo.com.ar/productos/bersa-resorte-tirante-de-martillo/,SI
351970166,TP22B14,Bersa RESORTE TOPE DE CORREDERA,Bersa,4367.58,5,https://jgo.com.ar/productos/bersa-resorte-tope-de-corredera/,SI
351970168,T902104P-PAV,Bersa RETE CORREDERA IZQUIERDO,Bersa,15916.38,5,https://jgo.com.ar/productos/bersa-rete-corredera-izquierdo/,SI
351970173,T902105P-PAV,Bersa RETEN CORREDERA DERECHO,Bersa,15916.38,5,https://jgo.com.ar/productos/bersa-reten-corredera-derecho/,SI
351970174,T906000PXT-PAV,Bersa RETEN DE CARGADOR EXTENDIDO TPR - THUNDER PRO,Bersa,24212.10,5,https://jgo.com.ar/productos/bersa-reten-de-cargador-extendido-tpr-thunde/,SI
351970176,T452104P-PAV,Bersa RETEN DE CORREDERA IZQUIERDO,Bersa,15916.38,5,https://jgo.com.ar/productos/bersa-reten-de-corredera-izquierdo/,SI
351970177,T491205,Bersa RETEN PERCUTOR,Bersa,7107.66,5,https://jgo.com.ar/productos/bersa-reten-percutor/,SI
351970181,T492502,Bersa RETEN PERNO DE ENSAMBLE,Bersa,1838.98,5,https://jgo.com.ar/productos/bersa-reten-perno-de-ensamble/,SI
351970183,TP22A29-PAV,Bersa SEGURO AUTOMATICO DEL PERCUTOR,Bersa,10353.46,5,https://jgo.com.ar/productos/bersa-seguro-automatico-del-percutor/,SI
351970185,T902410,Bersa SUBCONJUNTO PALANCA DE SEGURO ( DERECHA + IZQUIERDA + ESPINA ELASTICA ),Bersa,38153.11,5,https://jgo.com.ar/productos/bersa-subconjunto-palanca-de-seguro-derecha/,SI
351970188,0ABTP-M2,Bersa TAPA +2 PLASTICA BERSA .380 - CARGADOR 15 DISPAROS - EN BLISTER,Bersa,12456.95,5,https://jgo.com.ar/productos/bersa-tapa-2-plastica-bersa-380-cargador-1/,SI
351970190,0AT9IT-M2,Bersa TAPA +2 PLASTICA BERSA 9-40 - PARA CARGADOR ITALIANO - SIN BLISTER,Bersa,11404.25,5,https://jgo.com.ar/productos/bersa-tapa-2-plastica-bersa-9-40-para-carga/,SI
351970192,T901053-ANN,Bersa TAPA ALOJAMIENTO RED DOT,Bersa,11024.76,5,https://jgo.com.ar/productos/bersa-tapa-alojamiento-red-dot/,SI
351970194,T904002-PAV,Bersa TIRANTE DE MARTILLO,Bersa,17277.23,5,https://jgo.com.ar/productos/bersa-tirante-de-martillo/,SI
351970196,TP22D3-PAV,Bersa TIRANTE DE MARTILLO PAVON,Bersa,17277.23,5,https://jgo.com.ar/productos/bersa-tirante-de-martillo-pavon/,SI
351970198,TP22B13-PAV,Bersa TOPE DE CORREDERA,Bersa,10353.46,5,https://jgo.com.ar/productos/bersa-tope-de-corredera/,SI
351970200,T902411-PAV,Bersa TOPE DE MARTILLO,Bersa,10735.05,5,https://jgo.com.ar/productos/bersa-tope-de-martillo/,SI
351970202,TP380CCB13-PAV,Bersa TOPE MOVIL,Bersa,10353.46,5,https://jgo.com.ar/productos/bersa-tope-movil/,SI
351970204,T905105-PAV,Bersa TOPE RESORTE DE MARTILLO / RETEN DE CACHA,Bersa,10735.05,5,https://jgo.com.ar/productos/bersa-tope-resorte-de-martillo-reten-de-cach/,SI
351970207,TP22T3-PAV,Bersa TORNILLO DE CACHA,Bersa,1360.85,5,https://jgo.com.ar/productos/bersa-tornillo-de-cacha/,SI
351970209,T901054,Bersa TORNILLO PARA TAPA ALOJAMIENTO RED DOT,Bersa,2427.93,5,https://jgo.com.ar/productos/bersa-tornillo-para-tapa-alojamiento-red-dot/,SI
351970211,TP22A13-PAV,Bersa TUERCA PARA GUIÓN 22-6,Bersa,10239.78,5,https://jgo.com.ar/productos/bersa-tuerca-para-guion-22-6/,SI
351970213,BES-065,Beretta 1301 Tactical FDE Cal. 12,Beretta,1600.00,5,https://jgo.com.ar/productos/beretta-1301-tactical-fde/,SI
351970215,BES-062,Beretta A300 Ultim Black CULATA-SINTETICA Cal. 12,Beretta,1200.00,5,https://jgo.com.ar/productos/beretta-a300-ultim-black-culata-sintetica/,SI
351970217,BES-063,Beretta A400 Lite CAMO Cal. 12,Beretta,1500.00,5,https://jgo.com.ar/productos/beretta-a400-lite-camo/,SI
351970220,BES-064,Beretta A400 Lite SINTETICO Cal. 12,Beretta,1500.00,5,https://jgo.com.ar/productos/beretta-a400-lite-sintetico/,SI
351970223,BES-066,Beretta BRXI CAL-300-WINCHESTER Cal. 12,Beretta,2000.00,5,https://jgo.com.ar/productos/beretta-brxi-cal-300-winchester/,SI
351970226,BEP-060,Beretta 3032 Tomcat 9mm Pavonada,Beretta,800.00,5,https://jgo.com.ar/productos/beretta-3032-tomcat-pavonada/,SI
351970229,BEP-053,Beretta 92 Compact 9mm Pavonada,Beretta,900.00,5,https://jgo.com.ar/productos/beretta-92-compact-pavonada/,SI
351970231,BEP-059,Beretta 92FS 9mm Pavonada,Beretta,950.00,5,https://jgo.com.ar/productos/beretta-92fs-pavonada/,SI
351970232,BEP-051,Beretta 9x9 - Inox,Beretta,700.00,5,https://jgo.com.ar/productos/beretta-9x9/,SI
351970234,BEP-050,Beretta 9x9 - Pavonada,Beretta,700.00,5,https://jgo.com.ar/productos/beretta-9x91/,SI
351970236,BEP-054,Beretta 9x9 Storm Subcompact 9mm Pavonada,Beretta,700.00,5,https://jgo.com.ar/productos/beretta-9x9-storm-subcompact-pavonada/,SI
351970239,BEP-052,Beretta APX 9mm Pavonada,Beretta,600.00,5,https://jgo.com.ar/productos/beretta-apx-pavonada/,SI
351970240,BEP-061,Beretta APX AI 9mm Estándar,Beretta,600.00,5,https://jgo.com.ar/productos/beretta-apx-ai-estandar/,SI
351970245,BEP-056,Beretta APX Cany - FDE Arena,Beretta,600.00,5,https://jgo.com.ar/productos/beretta-apx-cany/,SI
351970247,BEP-055,Beretta APX Cany - Pavonada,Beretta,600.00,5,https://jgo.com.ar/productos/beretta-apx-cany1/,SI
351970253,BEP-057,Beretta APX Compact 9mm Pavonada,Beretta,600.00,5,https://jgo.com.ar/productos/beretta-apx-compact-pavonada/,SI
351970265,BEP-058,Beretta U22 NEOS 9mm Inox,Beretta,500.00,5,https://jgo.com.ar/productos/beretta-u22-neos-inox/,SI
351970274,BER-027,Bersa BP9 FS FDE 9mm,Bersa,970201.00,5,https://jgo.com.ar/productos/bersa-bp9-fs/,SI
351970286,BER-026,Bersa BP9 FS OD FDE 9mm,Bersa,970201.00,5,https://jgo.com.ar/productos/bersa-bp9-fs1/,SI
351970297,BER-028,Bersa BP9 FS Pavon 9mm,Bersa,970201.00,5,https://jgo.com.ar/productos/bersa-bp9-fs2/,SI
351970308,BER-024,Bersa BP9CC FDE Frame 9mm,Bersa,740634.00,5,https://jgo.com.ar/productos/bersa-bp9cc-fde/,SI
351970320,BER-023,Bersa BP9CC FDE Optics Ready Pavon 9mm,Bersa,740634.00,5,https://jgo.com.ar/productos/bersa-bp9cc-fde1/,SI
351970333,BER-025,Bersa BP9CC Flat Dark Earth 9mm,Bersa,740634.00,5,https://jgo.com.ar/productos/bersa-bp9cc-flat/,SI
351970345,BER-022,Bersa TPR9 CL 9mm,Bersa,880567.00,5,https://jgo.com.ar/productos/bersa-tpr9-cl/,SI
351970364,BER-020,Bersa TPR9 Cerakote Bright 9mm,Bersa,880567.00,5,https://jgo.com.ar/productos/bersa-tpr9-cerakote/,SI
351970379,BER-021,Bersa TPR9 Duo Tono 9mm,Bersa,880567.00,5,https://jgo.com.ar/productos/bersa-tpr9-duo/,SI
351970395,BER-018,Bersa TPR9CX FDE 9mm,Bersa,1011148.00,5,https://jgo.com.ar/productos/bersa-tpr9cx-fde/,SI
351970412,BER-019,Bersa TPR9X Cerakote OD c/caño rosca 9mm,Bersa,971875.00,5,https://jgo.com.ar/productos/bersa-tpr9x-cerakote/,SI
351970429,GLC-001,Glock 17 gen3 9mm,Glock,650.00,5,https://jgo.com.ar/productos/glock-17-gen3-9mm/,SI
351970440,GLC-002,Glock 17 gen5 9mm,Glock,750.00,5,https://jgo.com.ar/productos/glock-17-gen5-9mm/,SI
351970452,GLC-004,Glock 19 gen4 9mm,Glock,720.00,5,https://jgo.com.ar/productos/glock-19-gen4-9mm/,SI
351970465,GLC-003,Glock 19 gen5 9mm,Glock,780.00,5,https://jgo.com.ar/productos/glock-19-gen5-9mm/,SI
351970476,GLC-005,Glock 19x arena 9mm,Glock,850.00,5,https://jgo.com.ar/productos/glock-19x-arena-9mm/,SI
351970491,GLC-006,Glock 21 gen4 45ACP,Glock,800.00,5,https://jgo.com.ar/productos/glock-21-gen4-45acp/,SI
351970502,GLC-007,Glock 22 gen4 40S&W,Glock,750.00,5,https://jgo.com.ar/productos/glock-22-gen4-40s-w/,SI
351970514,GLC-008,Glock 25 380ACP,Glock,600.00,5,https://jgo.com.ar/productos/glock-25-380acp/,SI
351970528,GLC-009,Glock 30 gen4 45ACP,Glock,850.00,5,https://jgo.com.ar/productos/glock-30-gen4-45acp/,SI
351970539,GLC-010,Glock 30s 45ACP,Glock,800.00,5,https://jgo.com.ar/productos/glock-30s-45acp/,SI
351970549,GLC-011,Glock 35 gen4 40S&W,Glock,800.00,5,https://jgo.com.ar/productos/glock-35-gen4-40s-w/,SI
351970563,GLC-012,Glock 43 gen4 9mm,Glock,700.00,5,https://jgo.com.ar/productos/glock-43-gen4-9mm/,SI
351970573,GLC-013,Glock 44 gen4 22LR,Glock,550.00,5,https://jgo.com.ar/productos/glock-44-gen4-22lr/,SI
351970585,GLC-015,Glock 45compacta 9mm,Glock,800.00,5,https://jgo.com.ar/productos/glock-45compacta-9mm/,SI
351970597,GLC-014,Glock 45mos gen4 9mm,Glock,850.00,5,https://jgo.com.ar/productos/glock-45mos-gen4-9mm/,SI
351970609,GLC-016,Glock 48 9mm,Glock,700.00,5,https://jgo.com.ar/productos/glock-48-9mm/,SI
351970621,GLC-017,Glock 48 dt 9mm,Glock,700.00,5,https://jgo.com.ar/productos/glock-48-dt-9mm/,SI
351970633,TAU-041,Taurus Commander 1911 - 45ACP Inox,Taurus,1250.00,5,https://jgo.com.ar/productos/taurus-commander-1911/,SI
351970643,TAU-040,Taurus Commander 1911 - 45ACP Pavonado mate,Taurus,1250.00,5,https://jgo.com.ar/productos/taurus-commander-19111/,SI
351970655,TAU-039,Taurus Commander 1911 - 9mm Pavonado mate,Taurus,1250.00,5,https://jgo.com.ar/productos/taurus-commander-19112/,SI
351970666,TAU-047,Taurus G2C - 9mm Pavonado/Gris,Taurus,420.00,5,https://jgo.com.ar/productos/taurus-g2c/,SI
351970677,TAU-048,Taurus G2C - 9mm Pavonado/Sint.,Taurus,420.00,5,https://jgo.com.ar/productos/taurus-g2c1/,SI
351970690,TAU-045,Taurus G3C - 9mm Arena/Negro,Taurus,440.00,5,https://jgo.com.ar/productos/taurus-g3c/,SI
351970702,TAU-042,Taurus G3C - 9mm Inox/Marrón,Taurus,440.00,5,https://jgo.com.ar/productos/taurus-g3c1/,SI
351970706,TAU-043,Taurus G3C - 9mm Toro Pavonado/Sint.,Taurus,440.00,5,https://jgo.com.ar/productos/taurus-g3c2/,SI
351970709,TAU-044,Taurus G3C - 9mm Verde/Negro,Taurus,440.00,5,https://jgo.com.ar/productos/taurus-g3c3/,SI
351970711,TAU-046,Taurus MTH40C 40 S&W Pavonado,Taurus,530.00,5,https://jgo.com.ar/productos/taurus-mth40c-40-s-w-pavonado/,SI
351970715,TAU-049,Taurus MTS9 9mm Pavonada,Taurus,450.00,5,https://jgo.com.ar/productos/taurus-mts9-9mm-pavonada/,SI
351970717,TAU-030,Taurus 627 CP 357M Inox,Taurus,830.00,5,https://jgo.com.ar/productos/taurus-627-cp-357m-inox/,SI
351970719,TAU-031,Taurus 627 IM 357M Inox,Taurus,830.00,5,https://jgo.com.ar/productos/taurus-627-im-357m-inox/,SI
351970721,TAU-032,Taurus 856 UL 38SP Pavonado,Taurus,850.00,5,https://jgo.com.ar/productos/taurus-856-ul-38sp-pavonado/,SI
351970722,TAU-035,Taurus M444 IG 44MG Inox,Taurus,900.00,5,https://jgo.com.ar/productos/taurus-m444-ig-44mg-inox/,SI
